Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,VL24 OCIAD1 KO MITOS,VL24 WT MITOS,VL23 OCIAD1 KO MITOS,VL23 WT MITOS,VL22 OCIAD1 KO MITOS,VL22 WT MITOS,VL24 OCIAD1 KO TOTALS,VL24 WT TOTALS,VL23 OCIAD1 KO TOTALS,VL23 WT TOTALS,VL22 OCIAD1 KO TOTALS,VL22 WT TOTALS,230712_blank_n1.raw (F25)+230712_blank_p2.raw (F26)
15.051,912.74103,+,1481834.742,,,3,151970.668,354064.1646,152979.3501,430087.7757,162072.2888,185087.1438,1481834.742,473561.095,1365839.601,600328.9477,1167649.109,1303077.472,236435.7551
15.056,1164.92908,-,2070387.716,,,2,890490.497,1163404.103,1149829.702,793623.4293,1238258.214,2070387.716,593684.022,915642.4539,686775.9572,900530.0155,544522.1754,826226.2137,133589.3385
15.061,493.49973,-,10724240.71,,,12,2437939.319,3578222.143,5058238.804,3319969.856,3244713.617,2636115.698,10724240.71,2926307.111,6222658.493,6123998.52,5191547.686,5284468.575,1204544.167
15.111,621.48755,+,6201311.816,,,9,822712.2978,1038659.199,772699.0792,1704424.308,1500152.629,1096430.244,4944466.052,2461475.554,4206396.375,3493706.686,4247168.413,6201311.816,300829.6782
15.119,750.66125,+,19517543.46,,,15,1819785.058,2063716.908,2123329.625,6255638.145,5309758.944,5975373.059,12428374.02,5954826.775,6078530.332,7573565.834,19517543.46,13108248.25,6450196.439
15.135,823.66327,+,10185245.36,,,12,694089.0736,2489119.01,850483.4877,2742193.333,664759.5743,1942936.345,6171322.831,3746757.51,3005180.266,4455885.868,3000528.549,10185245.36,146144.7337
15.151,1014.79083,-,6829015.634,,,6,344717.7333,856934.7889,518031.0528,980551.131,566077.7647,1399761.092,6827222.882,3532866.18,2448091.406,4119308.27,4359849.324,6829015.634,404038.4348
15.156,1575.95496,-,1186564.742,,,2,140830.4394,368497.3892,457762.7194,347454.0415,252372.2069,432538.6109,1186564.742,427900.2129,920130.1857,629148.7401,1071823.911,654593.6724,167499.6877
15.158,1433.95361,-,3582277.107,,,3,1118923.877,1908512.505,617322.5997,1513559.499,1053256.109,1511833.186,3524879.187,2591657.155,2512909.207,2012081.477,2065978.931,3582277.107,257851.5244
15.169,1078.8075,-,1112429.735,,,4,1052374.606,799309.8143,1112429.735,929657.9047,1049494.841,651470.626,225256.3501,221333.1265,222440.7767,223257.0056,232817.2448,233376.0618,204609.7542
15.17,1471.96326,-,18096743.24,,,10,5164142.51,5693585.376,4014443.101,6586506.635,7706030.783,5103354.81,18096743.24,8623359.154,16080085.64,8461378.673,13784343.21,11929349.44,264515.2325
15.174,1461.89978,-,2497689.925,,,2,461634.2888,850648.0925,428598.9546,824677.9612,204173.1022,542595.0181,1352846.524,1108806.499,632526.6006,914516.2817,274345.494,2497689.925,235549.6055
15.18,660.66541,+,2797860.393,,,3,235202.5832,677236.5243,388941.9222,1561896.109,432697.489,568470.7833,1655381.416,1107606.482,1235906.708,1506889.058,1603337.445,2797860.393,117140.4397
15.182,1379.90039,-,10265218.76,,,12,1660452.352,3743499.392,1454080.817,3756321.58,1699775.221,4268333.475,6605061.095,6184687.48,3763761.681,6262676.19,3228588.596,10265218.76,234255.1649
15.183,1331.90381,-,7939392.912,,,12,954937.9715,3023434.909,852555.0267,2659103.624,1265841.38,3469057.59,5276160.174,4742210.845,3043015.47,4129542.52,2756701.95,7939392.912,212057.7302
15.187,687.49469,+,1553342.089,,,2,254914.5792,296062.5668,330873.4403,410730.0776,528222.6152,220082.2661,1168234.244,630014.5741,1062592.38,981013.6475,1553342.089,1121515.254,233955.2829
15.202,1039.79639,-,7937328.152,,,10,1457626.103,3507305.465,845934.4317,3504799.407,1241087.917,3849313.424,7087635.937,3847500.189,3043176.471,4700082.868,2541518.38,7937328.152,287846.1552
15.203,884.72168,-,3661977.499,,,12,710028.1788,1964329.631,965193.8463,1889749.558,969337.1849,1349622.394,3325114.365,2242415.409,2090465.638,2521157.252,1890510.375,3661977.499,172159.4529
15.209,1065.81213,-,1807451.084,,,2,488688.332,250939.5508,233834.474,728101.269,488115.5264,297506.1413,1807451.084,614186.7794,950615.836,634770.1106,472320.6558,1091092.016,310227.4656
15.217,601.48212,+,2390840.706,,,2,232228.203,582699.8771,97675.89331,327000.3276,115486.6393,835658.3996,1554142.66,1159792.514,936172.9542,940283.2269,998401.2817,2390840.706,210511.3799
15.228,686.64136,+,9308623.608,,,4,1315524.622,2673181.065,1749960.622,3023151.768,2525106.136,2225757.167,9077742.594,4678271.38,6957177.353,6353628.48,8793898.248,9308623.608,188896.3471
15.229,886.72064,+,1713013.762,,,4,76165.63642,257558.5958,235730.7125,394891.2604,393843.8954,118133.3163,1656158.751,640682.8303,1468324.126,1433478.546,1083494.742,1713013.762,91381.28946
15.236,645.61823,+,4270064.579,,,6,270330.3256,778428.4648,358683.3719,722288.2438,380412.0817,454952.1836,4270064.579,1598076.501,1532394.288,1706085.734,2229425.636,3234626.071,168710.0998
15.237,659.59503,+,20250986.03,,,12,2225838.36,5207363.813,2914735.784,4546199.976,2606273.601,2775019.335,20250986.03,10602731.14,13746096.69,9925382.582,14284551.89,15086203.74,107681.0805
15.244,1487.91614,-,2348249.653,,,4,335935.2375,705489.4282,149386.6929,961568.1447,481394.6822,1168755.139,1647657.768,1425437.387,903909.6208,1059023.702,740693.1616,2348249.653,196232.8571
15.25,1052.79211,-,1117053.659,,,4,944185.822,710992.6895,1117053.659,795204.8234,952469.8509,511277.595,193459.2082,174042.368,225010.6208,187494.8377,253200.8693,185501.9085,159317.5982
15.253,1405.91663,-,9191483.013,,,12,1035623.542,3794630.519,1090098.34,4144534.632,1853710.294,3376970.862,6148377.893,6270815.545,3931508.112,5924960.433,4303457.092,9191483.013,207831.6559
15.263,1497.9801,-,8444778.372,,,7,4450510.832,2022405.01,1624631.745,3071670.854,4123211.644,2498663.43,8444778.372,6903867.804,8093980.204,3545188.939,7487239.327,4973750.127,291696.8598
15.267,945.79913,+,3111582.008,,,3,121538.0556,242389.0394,276217.1453,657724.1352,637554.0416,856948.481,1470766.957,1207129.981,1126518.33,1569925.376,463604.4834,3111582.008,77585.75024
15.268,901.70892,-,9360975.031,,,2,1552596.018,3224688.05,691821.1914,3170795.759,1829984.926,2571148.572,9360975.031,4612847.995,5802493.942,3383668.711,4877608.161,5385233.748,134193.6534
15.273,769.54413,+,5016717.855,,,11,2476647.083,3030835.258,2856178.83,3412829.765,3466602.26,3683802.92,1489636.727,2782854.101,3955964.423,3497111.168,5016717.855,4131746.2,526230.9101
15.274,1013.78284,-,4320113.969,,,3,1008498.791,1823670.458,733472.4989,2235145.012,1151138.439,2275147.522,4320113.969,1535543.731,2218124.694,2676416.219,1914550.209,4127139.265,263656.1311
15.291,964.77563,-,4246043.468,,,6,264831.0882,236760.3965,366958.6462,463074.3126,347623.9592,277306.9653,4246043.468,933144.4447,1426779.246,882101.3737,1480486.579,1063430.799,290264.2263
15.303,674.64178,+,10217725.27,,,12,1912378.985,2553535.924,2844882.159,3327171.168,2825173.056,3256215.81,8262811.541,5034066.729,7413529.692,6269159.359,8140795.516,10217725.27,2717016.223
15.309,920.67664,-,1903528.12,,,3,296523.5397,238732.1699,442751.1601,426394.3031,313385.5625,234527.4125,1903528.12,349056.1956,1130982.3,643511.7051,1319496.008,688895.5284,259046.5993
15.314,838.67108,-,11071144.76,,,13,2413496.306,2445098.913,3376817.344,3426356.285,2863024.21,1618155.292,11071144.76,2915794.886,8769986.645,2954269.104,7813645.63,5254833.735,254837.0773
15.34,617.54803,+,3669005.343,,,6,692053.6843,970877.1126,1125657.752,1329369.42,1308543.293,1433522.992,2409211.125,1437265.903,3030323.914,2653100.342,2396946.587,3669005.343,818942.3344
15.347,1475.98328,-,11770387.01,,,2,1187892.13,2331441.055,1634064.893,2952643.271,3656224.379,3424426.179,11770387.01,3143736.042,4864915.574,3841369.651,3922362.068,4071767.632,263126.7624
15.349,938.76007,-,6411918.982,,,9,262022.3112,427507.3083,428169.6847,352927.0997,302498.2017,166651.9185,6411918.982,1409701.68,2643547.354,1413709.341,2361590.408,1774379.507,170139.3709
15.358,1409.95068,-,15622064.62,,,11,3172665.06,7209971.507,2243039.227,7860112.146,3518088.059,5299215.506,9967200.749,15622064.62,6085369.446,9257772.67,4894880.095,14180816.63,224755.3404
15.359,1511.92041,-,1268409.19,,,2,352045.4821,589733.5921,381002.3123,319738.736,615538.7382,245412.8541,1076046.46,682664.4322,416034.8275,432768.9484,1268409.19,1207637.076,236714.9096
15.361,998.7417,-,3511679.695,,,11,652278.2618,1620702.444,817265.3886,2570149.512,887626.1178,1485261.767,3435292.161,2341270.35,1760290.541,2457388.686,2008271.263,3511679.695,190248.5308
15.368,902.72272,-,11882428.34,,,10,2444900.632,4856981.145,1831638.048,5300901.462,2879071.85,4269262.418,8736026.023,6778825.186,7414373.387,5453269.275,4480292.749,11882428.34,209448.0301
15.377,718.66736,+,8799274.359,,,13,1739497.253,2281953.354,3075032.311,3467154.445,3122850.19,3978199.989,4472954.999,6189408.68,6273635.819,7284524.049,5762754.733,8799274.359,2809995.98
15.38,984.72675,-,3720698.882,,,8,659162.328,1544651.815,914992.411,2441251.681,594539.872,1172542.065,3703152.492,1820114.58,1637357.398,2168149.302,1398329.439,3720698.882,182509.6682
15.383,1525.93188,-,5580161.11,,,11,1457037.722,1954554.375,1297185.166,2014049.91,1592863.017,1668711.364,4568080.52,2259172.119,3740312.45,2814113.319,3876530.383,5580161.11,206828.1038
15.385,533.53021,-,3166153.996,,,3,786156.8976,1201856.352,798558.3925,1025516.48,754496.6625,1240790.483,1547472.061,1565250.625,1357447.727,1780975.301,986143.1512,3166153.996,672953.2256
15.387,1443.93286,-,21750640.17,,,12,7287854.909,8201834.386,5905132.068,10660968.86,7478302.709,7751482.499,21750640.17,13725613.52,18455309.04,12735729.93,16306879.02,16337178.31,232338.3204
15.396,1519.9104,-,2338259.84,,,3,644087.9019,844179.973,236251.6906,740310.3226,844367.1117,496972.5497,2338259.84,1600323.784,1956516.365,789010.1871,1654995.349,1680886.89,207346.1105
15.398,901.66718,+,7456699.349,,,3,282338.6472,366771.5847,357732.6426,502597.8789,268752.5234,203607.8509,6788652.144,1999018.015,6479690.255,2078657.806,7456699.349,3721646.904,600655.191
15.405,710.47253,-,5624332.241,,,2,1599973.079,1641116.616,1096807.768,1864645.488,1662551.028,1556890.461,5624332.241,2268968.303,3618587.351,2173912.065,3588150.339,4314661.328,234061.706
15.406,593.58667,+,7592383.055,,,9,912576.7917,2113922.311,1139395.856,2314804.615,918736.0553,1683466.157,5997308.715,4558439.698,3149356.946,4612571.316,4348985.709,7592383.055,100765.4787
15.409,597.48779,+,15187418.58,,,12,2074234.222,3481749.902,2083584.705,4392580.707,4273551.36,3852812.72,12834790.5,7431507.148,12025683.54,8866099.178,14757083.03,15187418.58,294336.8658
15.417,930.68152,+,3501665.677,,,7,333577.9754,946543.9162,582610.2942,1228496.384,601901.3041,862558.7459,2141030.428,1590197.302,1658738.205,2045358.991,1997047.754,3501665.677,119711.1499
15.429,1551.95422,-,3286219.247,,,3,918175.7339,907134.7543,898355.6607,1647854.612,1456014.869,743004.613,3286219.247,1003585.823,2682849.753,1083626.468,3187087.883,442775.9959,115470.3469
15.432,1066.73291,-,722313.7239,,,2,183393.5463,674110.867,212472.0155,656589.3889,167096.2219,536257.2591,256404.8928,721201.2716,457176.6855,722313.7239,495166.8353,481958.2958,136253.5953
15.44,972.72522,-,9936607.385,,,12,2050035.447,5923614.213,2632210.137,6156196.615,2243797.472,4637443.224,9804054.194,6705175.101,6977169.546,7856447.546,6790521.298,9936607.385,158463.2875
15.44,958.71002,-,9419758.036,,,12,1844453.836,4857389.117,2469255.816,5783504.107,2038957.968,3606107.165,7768350.8,5520601.187,5704821.945,6036564.168,4830380.72,9419758.036,154591.8904
15.441,876.70715,-,30851485,,,12,5981640.664,15344067.16,8254127.713,18275066.02,6557515.495,11228105.55,25762514.7,16751234.15,18949611.54,20014610.46,16267911.09,30851485,163178.6882
15.442,1040.71301,-,3740326.555,,,5,580302.6499,2027773.495,780111.1806,2598198.599,671930.6436,1400292.67,3138050.204,1802075.98,2177950.538,2315967.039,1761802.452,3740326.555,154447.7103
15.443,1435.96399,-,5949658.54,,,11,1065680.671,2838191.34,893767.1851,2831918.181,1711716.204,2472745.456,4924910.625,3897751.966,3032142.963,4463489.402,3358337.576,5949658.54,188088.3443
15.45,723.47876,-,6615103.035,,,6,2122089.396,2048488.896,1555554.95,2724430.857,2022873.459,2162210.793,6615103.035,2968901.831,5178746.126,3061315.395,4927666.89,4363822.739,236720.1203
15.452,698.62341,-,5344033.441,,,12,3624562.13,4740557.139,4047425.714,5011378.647,2825806.471,2139708.171,5344033.441,3532199.26,4561992.26,3664042.504,4323036.136,4000930.834,533118.2446
15.456,1162.94922,-,1162904.141,,,3,353312.0992,1162904.141,1066624.475,661912.7606,634970.2488,793791.8623,511591.1151,851456.0882,741471.1893,470572.7901,1016841.375,792877.1365,222751.7903
15.459,701.60425,+,23919307.98,,,5,2362499.15,2538845.334,2222707.301,6867452.952,8268126.78,6285958.273,17211842.36,13735160.12,12631090.15,12845504.04,15403021.46,23919307.98,3273491.212
15.47,675.58929,+,5715397.903,,,13,907758.7464,1493853.015,1550457.949,2185740.148,1294257.039,1575940.483,3652758.865,2214901.815,2839617.903,2769647.411,5589875.57,5715397.903,1275663.822
15.472,623.50317,+,14839559.84,,,12,2022839.197,2532209.26,2159235.32,3267125.353,3799698.027,2917588.385,11398199.9,5004278.198,12667391.84,8459727.471,10933764.15,14839559.84,245126.3312
15.498,652.66077,+,4398877.041,,,4,589492.0955,1083426.968,939842.5073,1466668.157,1002580.255,987726.6231,4398877.041,1772098.115,2590355.583,2302112.239,3335924.482,4302205.926,132780.4946
15.502,1393.91418,-,164924685,,,11,44515199.19,66195286.53,32800320.43,65043697.48,44321078.25,70263874.25,162184367.1,109672267.6,114535526.1,107780760,96065213.64,164924685,274270.7421
15.502,1475.91309,-,32540966.05,,,12,8223777.412,13942931.05,5454779.666,10976087.95,8980223.474,15043841.58,27945014.14,23541359.64,21953705.89,22770465.8,20466562.56,32540966.05,253101.4465
15.502,1557.91882,-,12689038.34,,,12,3641455.254,4455187.736,2058711.038,3722623.571,3290944.112,5485629.904,12689038.34,7318137.459,8592128.04,8605325.623,7255520.84,10997844.59,270019.0267
15.502,1551.89941,-,9163389.418,,,7,1421593.054,3922593.54,1652822.944,3851670.998,1464096.855,4293699.248,8001298.932,7456691.163,4545766.458,5449077.09,4534888.688,9163389.418,227135.5005
15.509,1367.90063,-,42704063.14,,,12,10892594.56,15252693.71,7338029.584,15683227.41,11313203.84,14500045.66,42704063.14,23157100.76,27509496.94,23924949.39,24174650.3,34345317.65,248346.4995
15.51,716.65186,+,8224554.257,,,5,1715122.113,1803351.256,2738856.267,2471635.74,2101530.336,1967051.89,3393206.284,4063962.076,3852382.158,8224554.257,5172403.88,6400996.524,2334900.726
15.514,547.47229,+,138861483.2,,,12,19113675.68,25674671.61,14064074.4,32116008.8,22836044.31,29859857.07,93934575.28,63666003.76,79529107.91,76278760.58,74031564.01,138861483.2,2973409.115
15.521,575.50305,+,190427899.7,,,8,20755864.95,30931983.4,24832983.35,44473377.08,49430015.79,51766369.02,164873355.5,102128838.3,137177738.7,114787131.3,181198785.6,190427899.7,624841.9647
15.522,1469.88696,-,11389649.21,,,2,221507.7702,3505158.226,210326.6725,2279001.228,382068.5452,4902452.729,7516441.627,5229572.741,7026514.825,5614846.189,4221334.066,11389649.21,192140.6172
15.524,1543.90747,-,11443350.32,,,12,2078504.042,4335531.495,1407415.024,3109304.552,4245821.373,5591873.435,6973669.557,5223222.975,4699446.31,4936570.51,4322806.655,11443350.32,294654.7018
15.525,1469.90112,-,10458667.08,,,4,1203526.508,4517808.784,1060289.317,5479987.128,1710191.334,5501619.637,10458667.08,4074517.476,3553225.985,3480804.576,4927600.944,2338114.193,216397.2307
15.528,842.70282,+,1665985.187,,,2,266428.5213,401204.787,449772.0039,908182.2612,645405.5589,679988.2596,1315647.003,1354921.138,1397074.572,1179925.679,1665985.187,1541430.611,269475.4915
15.538,1341.88611,-,5095027.684,,,11,1098910.879,1061124.535,1137534.848,1146995.524,1184444.724,1159509.437,5095027.684,2053364.116,4367916.935,2359398.72,3638312.631,2860170.782,208445.015
15.541,662.68036,+,1259100.398,,,2,99781.93107,305878.4652,88969.54328,400076.8378,115807.3148,182420.8172,944361.2269,623435.0281,685143.6769,808490.386,914775.4011,1259100.398,132786.1502
15.559,1495.90833,-,14539738.28,,,5,3756610.376,2748172.662,2795476.01,5664899.87,2441934.368,6373092.89,3683432.54,8963503.213,7814990.278,8768330.318,6557083.534,14539738.28,201046.2143
15.564,1569.92151,-,8568077.278,,,12,2230030.095,2142440.234,1256811.492,3472184.562,2404368.391,3852043.829,6345560.133,5619841.826,7284838.604,4530214.96,7204280.974,8568077.278,240952.4351
15.565,1501.93335,-,36261412.62,,,12,12204991.33,14177902.14,7560788.241,16499538.52,12674442.1,16330791.61,36261412.62,25655217.87,24426782.52,21288091.4,26107076.9,35940814.6,239483.1718
15.566,1419.93091,-,180061220.3,,,11,52739628.17,70398473.63,34746747.13,76222598.2,55300914.29,72055449.71,180061220.3,112382406.3,126214140.4,109405339.4,117646275.3,159619282.3,248058.465
15.573,1577.92004,-,9278593.42,,,12,2508926.627,2947580.829,1628601.764,4137522.928,2866484,4332748.033,9278593.42,5371652.75,6608478.525,5795575.222,5528431.655,8756301.073,278838.9367
15.588,1032.80188,-,3669411.127,,,2,402369.6014,387252.654,241531.4903,249580.9028,436891.776,611169.8881,3669411.127,2112158.647,1378270.932,1276294.503,1373433.09,1479360.621,174141.6647
15.589,507.51462,-,17820417.37,,,13,4714835.659,5971554.475,8862037.998,6866122.52,6030643.211,5238105.176,17820417.37,5964645.756,12106307.35,10073274.3,6584062.363,13784764.94,2278780.412
15.591,613.48004,+,23711020.5,,,8,3888271.61,5610318.33,3649398.146,6651182.987,6165659.981,5709370.438,9704238.822,10054508.91,12620925.53,18342886.57,20127399.56,23711020.5,469604.2178
15.598,601.51868,+,92933034.36,,,6,17188508,14197893.19,16535701.48,23936557.39,25835682.5,18101801.33,87742727.69,53219400,80524250.62,49270991,92933034.36,85668932.03,219816.0089
15.613,636.66486,+,10887268.83,,,8,653409.4314,2347347.419,918621.3509,2930196.956,804056.0435,1538015.079,6368822.416,3683526.994,4429245.345,5087139.369,4295262.219,10887268.83,92216.38193
15.63,680.65607,-,3562541.105,,,2,665004.6575,2101141.742,1386097.808,2035439.582,1295899.49,1952559.624,2559769.346,1697759.586,1524439.3,3562541.105,1591032.437,2382980.504,227547.2047
15.646,1040.80762,-,2786980.116,,,2,178221.5084,177558.365,186298.6349,206625.6731,179891.8857,187197.6291,2786980.116,485957.7859,1258113.674,626699.0951,983622.129,723857.9105,149463.8959
15.655,1445.94702,-,114912496.2,,,11,35936112.12,45121836.93,23973016.56,47712645.34,37773275.43,43478002.98,114912496.2,70881587.51,79494008.05,70407160.23,75157127.27,89743779.63,282226.7652
15.657,1527.94934,-,26937625.43,,,12,9238535.481,11223146.14,5907097.962,11207130.19,8327135.154,9227261.514,26937625.43,16427635.52,18238522.67,16176373.98,16323911.41,22106715.45,280505.0461
15.657,1513.93201,-,6397511.051,,,11,1729651.252,3895838.996,1289006.431,2869943.354,1842284.4,2600143.547,6397511.051,3457836.72,4828446.501,5208188.314,4620759.783,5284510.143,330417.0684
